mass,value,walk_type,metric,dc_scaling,source,upper,lower,predicted_value
18738.174228603868,134.46831145541924,CRW,,,fit,2021.106579481035,7.3429977427514785,110.30546700437945
20565.123083486516,129.66002849867357,CRW,,,fit,1962.3361116783947,7.0567899584952904,106.16215934823539
22570.197196339213,125.01527776034112,CRW,,,fit,1905.2110893255538,6.780383576393624,102.16761739317494
24770.76355991714,120.5289453159409,CRW,,,fit,1849.6880706384438,6.51353890246224,98.31687730003387
27185.8824273294,116.19605205657848,CRW,,,fit,1795.724647872339,6.256014364285718,94.60511913139844
29836.472402833402,112.01175166533454,CRW,,,fit,1743.2794278519252,6.00756737054908,91.02766402500338
32745.491628777316,107.97132851335557,CRW,,,fit,1692.312012608098,5.767955085409903,87.57997132679864
35938.13663804626,104.07019548651499,CRW,,,fit,1642.7829801373928,5.536935124287881,84.25763569318983
39442.06059437664,100.30389175272025,CRW,,,fit,1594.6538652989145,5.31426617719316,81.05638417117734
43287.612810830615,96.66808047919152,CRW,,,fit,1547.887140862359,5.099708565288015,77.97207326439054
47508.101621027934,93.15854650833532,CRW,,,fit,1502.446198719597,4.893024735978267,75.00068599232907
52140.08287999695,89.77119400018321,CRW,,,fit,1458.295331271302,4.693979701458377,72.13832894949199
57223.676593502205,86.50204404874479,CRW,,,fit,1415.3997129990812,4.502341425286574,69.38122937047977
62802.914418342596,83.34723227904509,CRW,,,fit,1373.7253822326002,4.31788116124118,66.7257322065994
68926.12104349709,80.30300643108124,CRW,,,fit,1333.239223120398,4.14037374840649,64.16829721899329
75646.3327554629,77.36572393641825,CRW,,,fit,1293.9089478121355,3.969597866152825,61.705496092826706
83021.75681319753,74.53184949267357,CRW,,,fit,1255.7030788593443,3.8053362524115024,59.33400957662522
91116.27561154905,71.79795264069607,CRW,,,fit,1218.5909318409451,3.6473758883985195,57.05062465043867
100000.0,69.16070534882536,CRW,,,fit,1182.542598219088,3.49550815271076,54.852231726119
10.0,19942.431230670376,CRW,,,fit,24148.682821598013,16346.20671977994,19825.590681357055
10.974987654930562,21741.287708722364,CRW,,,fit,26264.518273790287,17873.24356283651,21608.776908418295
12.045035402587823,23666.658612642925,CRW,,,fit,28529.0015962118,19507.887819027514,23516.82887759312
13.219411484660288,25726.53384358738,CRW,,,fit,30951.585150435254,21256.889602865853,25557.594794846944
14.508287784959395,27929.378322122902,CRW,,,fit,33542.28903081715,23127.39622365412,27739.38715952369
15.922827933410922,30284.159156416415,CRW,,,fit,36311.73392511455,25126.97462913257,30071.00918578054
17.47528400007684,32800.37432293169,CRW,,,fit,39271.17582834283,27263.635082292123,32561.78268750154
19.179102616724887,35488.08294218456,CRW,,,fit,42432.54271239908,29545.856137732244,35221.57750615635
21.049041445120206,38357.93723654035,CRW,,,fit,45808.473259569575,31982.61098746178,38060.84256531694
23.101297000831604,41421.21626171313,CRW,,,fit,49412.35777392277,34583.39524974307,41090.638640022225
25.353644939701113,44689.86150854482,CRW,,,fit,53258.38139080411,37358.25627847253,44322.672933888956
27.825594022071243,48176.51447682601,CRW,,,fit,57361.56971118191,40317.82407469391,47769.33556182693
30.538555088334157,51894.55632837431,CRW,,,fit,61737.83699449269,43473.34388614994,51443.73804143503
33.516026509388425,55858.14973233594,CRW,,,fit,66404.03705089403,46836.71058531946,55359.75390165607
36.783797718286344,60082.28302172184,CRW,,,fit,71378.01698148844,50420.504921160486,59532.06152304481
40.37017258596554,64582.8167865639,CRW,,,fit,76678.67392314626,54238.03174480679,63976.1893301035
44.30621457583882,69376.5330357832,CRW,,,fit,82326.01496305365,58303.360314749545,68708.5634625428
48.62601580065353,74481.18706692461,CRW,,,fit,88341.2203970641,62631.36679260243,73746.55805907768
53.3669923120631,79915.56219034971,CRW,,,fit,94746.71051537094,67237.77904639534,79108.5482944728
58.570208180566674,85699.52746230665,CRW,,,fit,101566.21610895351,72139.22388450493,84813.96631802371
64.28073117284322,91854.09858954266,CRW,,,fit,108824.85290072294,77353.27684980535,90883.36024953557
70.54802310718645,98401.50217679772,CRW,,,fit,116549.20011633389,82898.51471043524,97338.45639714254
77.4263682681127,105365.24349765961,CRW,,,fit,124767.38342124525,88794.5707907534,104202.22487002674
84.97534359086447,112770.17797887482,CRW,,,fit,133509.16246286503,95062.19329359045,111498.94876827832
93.26033468832199,120642.58659833818,CRW,,,fit,142806.02326951525,101723.30677284245,119254.29714178831
102.35310218990269,129010.25540764078,CRW,,,fit,152691.2757715483,108801.07692380178,127495.40192023483
112.33240329780277,137902.55940128095,CRW,,,fit,163200.1567242594,116319.97886739153,136250.93902692047
123.28467394420659,147350.55096645077,CRW,,,fit,174369.93832733264,124305.8691137144,145551.2139004736
135.30477745798075,157387.05315974905,CRW,,,fit,186240.04285143773,132786.0614000421,155428.25166027315
148.4968262254465,168046.758070253,CRW,,,fit,198852.16359934246,141789.40660858172,165915.8921639316
162.97508346206433,179366.3305421721,CRW,,,fit,212250.39254653407,151346.37698011356,177049.89021827845
178.8649529057435,191384.51754479183,CRW,,,fit,226481.35502491568,161489.15485089755,188868.02121910432
196.30406500402725,204142.2634926911,CRW,,,fit,241594.35183269894,172251.72615213343,201410.1925094514
215.44346900318845,217682.83183527784,CRW,,,fit,257641.5091742431,183669.97892377528,214718.56076151677
236.4489412645407,232051.933251603,CRW,,,fit,274677.9368552605,195781.80710764893,228837.65570333833
259.5024211399737,247297.8608041994,CRW,,,fit,292761.8951817027,208627.2198986521,243814.5105283389
284.8035868435802,263471.63242443604,CRW,,,fit,311954.97103468934,222248.45694738498,259698.79934364042
312.5715849688235,280627.1411215861,CRW,,,fit,332322.26361922064,236690.10972284505,276542.982031774
343.04692863149194,298821.31332855474,CRW,,,fit,353932.5804111224,251999.24935991174,294402.4569201571
376.49358067924715,318114.2758190536,CRW,,,fit,376858.6438547663,268225.56133330177,313335.7216734347
413.20124001153386,338569.53165398457,CRW,,,fit,401177.30939380056,285421.48731743003,333404.5428456205
453.4878508128582,360254.14563898114,CRW,,,fit,426969.79544823937,303642.3746103688,354674.13455194735
497.7023564332114,383238.9398005054,CRW,,,fit,454321.9259841858,322946.6335197596,377213.3467444782
546.2277217684342,407598.6994146833,CRW,,,fit,483324.38635702856,343395.9031292363,401094.86360096926
599.4842503189409,433412.3901512399,CRW,,,fit,514072.9931453893,365055.2258857019,426395.4125632254
657.9332246575682,460763.38692457264,CRW,,,fit,546668.9787314833,387993.23147065367,453195.9845892976
722.0809018385471,489739.7150751628,CRW,,,fit,581219.2914239481,412282.3304428524,481582.0662134995
792.4828983539178,520434.30453743617,CRW,,,fit,617836.9119617549,437998.9181649361,511643.8840393487
869.7490026177834,552945.2576846797,CRW,,,fit,656641.1872826095,465223.589553163,543476.6623233106
954.5484566618347,587376.1315780069,CRW,,,fit,697758.1824864497,494041.36521748453,577180.8943416419
1047.615752789665,623836.2353846187,CRW,,,fit,741321.0519742906,524541.9295885442,612862.6282689412
1149.7569953977368,662440.9437708863,CRW,,,fit,787470.4307950119,556819.8816591467,650633.768335108
1261.856883066021,703312.0271180948,CRW,,,fit,836354.8472877489,590974.9990002404,690612.3920675316
1384.886371393873,746577.9994532841,CRW,,,fit,888131.1581655182,627112.515745711,732923.0844675178
1519.9110829529347,792374.4850345296,CRW,,,fit,942965.0072468111,665343.4152761409,777697.2900144011
1668.100537200059,840844.6045792875,CRW,,,fit,1001031.3091061546,705784.7383696049,825073.6834373754
1830.7382802953698,892139.3821763921,CRW,,,fit,1062514.7589823257,748559.9076272064,875198.5602442744
2009.2330025650479,946418.1739768548,CRW,,,fit,1127610.3703541788,793799.0690228952,928226.2480481447
2205.1307399030457,1003849.1198161093,CRW,,,fit,1196524.0416690763,841639.4514710604,984319.5397867763
2420.1282647943835,1064609.6189807632,CRW,,,fit,1269473.153787924,892225.7453514639,1043650.149987509
2656.0877829466867,1128886.831396502,CRW,,,fit,1346687.1997939446,945710.5009797477,1106399.1952897408
2915.0530628251786,1196878.2055807256,CRW,,,fit,1428408.4488999264,1002254.548062716,1172757.7005007507
3199.2671377973843,1268792.0347738315,CRW,,,fit,1514892.6462807772,1062027.4372312226,1242927.131526937
3511.1917342151346,1344848.0427371175,CRW,,,fit,1606409.7507553988,1125207.9047999745,1317119.9565925307
3853.5285937105314,1425278.0007831764,CRW,,,fit,1703244.712343875,1191984.3619627533,1395560.2372313165
4229.242874389499,1510326.377686508,CRW,,,fit,1805698.2918336454,1262555.4096939403,1478484.2506142452
4641.588833612782,1600251.024208445,CRW,,,fit,1914087.9246014908,1337130.3806927367,1566141.1448572408
5094.138014816381,1695323.894060835,CRW,,,fit,2028748.631057339,1415929.9097752986,1658793.6290389197
5590.8101825122285,1795831.8032287003,CRW,,,fit,2150033.97620133,1499186.5341924275,1756718.6997479058
6135.907273413176,1902077.229671994,CRW,,,fit,2278317.080917707,1587145.325426541,1860208.406074206
6734.150657750828,2014379.1555324832,CRW,,,fit,2413991.6877679913,1680064.554101601,1969570.6550582987
7390.7220335257825,2133073.954082379,CRW,,,fit,2557473.2841923498,1778216.3897237645,2085130.0597164086
8111.308307896872,2258516.32376858,CRW,,,fit,2709200.2861820105,1881887.637058916,2207228.8318704977
8902.150854450392,2391080.271828643,CRW,,,fit,2869635.2856476954,1991380.5110459612,2336227.7221269147
9770.099572992256,2531160.1500842297,CRW,,,fit,3039266.364879801,2107013.4522426394,2472507.0094695846
10722.672220103253,2679171.7456533858,CRW,,,fit,3218608.4816753925,2229121.9849029556,2616467.5430614646
11768.119524349991,2835553.4294659235,CRW,,,fit,3408204.928896654,2358059.619893237,2768531.8389823227
12915.496650148827,3000767.3656166093,CRW,,,fit,3608628.8724237387,2494198.8047673674,2929145.234772631
14174.741629268077,3175300.784748747,CRW,,,fit,3820484.9716750295,2637931.9234404443,3098777.1048018653
15556.761439304722,3359667.3248270564,CRW,,,fit,4044411.087087876,2789672.3480256773,3277922.1396359373
17073.526474706923,3554408.442833807,CRW,,,fit,4281080.079185033,2949855.5455308277,3467101.692743032
18738.174228603868,3760094.9011056223,CRW,,,fit,4531201.7040962,3118940.242248492,3666865.198049812
20565.123083486516,3977328.3322222824,CRW,,,fit,4795524.610660842,3297409.6488202685,3877791.6620420013
22570.197196339213,4206742.886561859,CRW,,,fit,5074838.44450954,3485772.7491073506,4100491.2342941253
24770.76355991714,4449006.966850505,CRW,,,fit,5369976.064804856,3684565.656160354,4335606.860514544
27185.8824273294,4704825.054260597,CRW,,,fit,5681815.879623171,3894353.038750505,4583816.0224030595
29836.472402833402,4974939.630846666,CRW,,,fit,6011284.3062737165,4115729.6221007844,4845832.568840286
32745.491628777316,5260133.203358323,CRW,,,fit,6359358.363182784,4349321.766642389,5122408.643161932
35938.13663804626,5561230.4337301655,CRW,,,fit,6727068.400320779,4595789.128817633,5414336.711516486
39442.06059437664,5879100.381824624,CRW,,,fit,7115500.975516532,4855826.408155727,5722451.697562951
43287.612810830615,6214658.86629204,CRW,,,fit,7525801.884390567,5130165.18506428,6047633.229036732
47508.101621027934,6568870.949717806,CRW,,,fit,7959179.352045652,5419575.854006785,6390808.001997218
52140.08287999695,6942753.554544833,CRW,,,fit,8416907.395081306,5724869.656974213,6752952.268870488
57223.676593502205,7337378.21659772,CRW,,,fit,8900329.36294947,6046900.822410536,7135094.45671575
62802.914418342596,7753873.983387332,CRW,,,fit,9410861.668143013,6386568.81501519,7538317.922476381
68926.12104349709,8193430.464747457,CRW,,,fit,9949997.715207154,6744820.702121791,7963763.852323958
75646.3327554629,8657301.043745842,CRW,,,fit,10519312.039089883,7122653.642644899,8412634.312570948
83021.75681319753,9146806.256223863,CRW,,,fit,11120464.66389901,7521117.504890496,8886195.460012581
91116.27561154905,9663337.347750848,CRW,,,fit,11755205.693715598,7941317.619848637,9385780.91996325
100000.0,10208360.017234385,CRW,,,fit,12425380.147724673,8384417.676923502,9912795.340678526
10.0,51479.861419360626,CRW,,,fit,65436.32273753015,40021.168712191866,49965.20623489617
10.974987654930562,53375.74188027585,CRW,,,fit,67676.73811382285,41632.56331263599,51742.834027012075
12.045035402587823,55276.12526922211,CRW,,,fit,69926.2042360229,43245.02410130712,53520.46181912797
13.219411484660288,57181.01969579074,CRW,,,fit,72184.74909090824,44858.55160875015,55298.08961124377
14.508287784959395,59090.43328259171,CRW,,,fit,74452.40074258481,46473.14636574534,57075.717403359646
15.922827933410922,61004.37416527263,CRW,,,fit,76729.18733268611,48088.80890330745,58853.3451954755
17.47528400007684,62922.850492539015,CRW,,,fit,79015.13708057538,49705.53975268627,60630.97298759145
19.179102616724887,64845.87042617284,CRW,,,fit,81310.27828354675,51323.33944536707,62408.600779707325
21.049041445120206,66773.4421410541,CRW,,,fit,83614.63931702827,52942.20851306994,64186.22857182311
23.101297000831604,68705.5738251787,CRW,,,fit,85928.24863478386,54562.147487750735,65963.85636393895
25.353644939701113,70642.27367967939,CRW,,,fit,88251.13476911644,56183.15690160013,67741.4841560549
27.825594022071243,72583.54991884474,CRW,,,fit,90583.32633107272,57805.237287044954,69519.11194817071
30.538555088334157,74529.41077013983,CRW,,,fit,92924.85201064653,59428.38917674718,71296.73974028662
33.516026509388425,76479.86447422518,CRW,,,fit,95275.74057698347,61052.6131036048,73074.36753240247
36.783797718286344,78434.91928497724,CRW,,,fit,97636.02087858727,62677.90960075108,74851.99532451824
40.37017258596554,80394.58346950826,CRW,,,fit,100005.72184352398,64304.279201556135,76629.62311663412
44.30621457583882,82358.86530818598,CRW,,,fit,102384.87247963034,65931.72243962518,78407.25090875
48.62601580065353,84327.7730946533,CRW,,,fit,104773.50187471835,67560.2398487999,80184.87870086591
53.3669923120631,86301.31513584887,CRW,,,fit,107171.63919678409,69189.83196315842,81962.50649298183
58.570208180566674,88279.49975202736,CRW,,,fit,109579.31369421478,70820.49931701462,83740.13428509768
64.28073117284322,90262.33527677805,CRW,,,fit,111996.55469599854,72452.24244491936,85517.76207721343
70.54802310718645,92249.83005704686,CRW,,,fit,114423.3916119311,74085.06188165933,87295.38986932937
77.4263682681127,94241.99245315461,CRW,,,fit,116859.85393282653,75718.95816225855,89073.01766144516
84.97534359086447,96238.83083881879,CRW,,,fit,119305.97123072755,77353.93182197715,90850.64545356116
93.26033468832199,98240.35360117206,CRW,,,fit,121761.77315911475,78989.98339631243,92628.27324567694
102.35310218990269,100246.56914078424,CRW,,,fit,124227.28945311888,80627.11342099818,94405.90103779275
112.33240329780277,102257.48587168087,CRW,,,fit,126702.54992973113,82265.32243200582,96183.52882990871
123.28467394420659,104273.11222136438,CRW,,,fit,129187.58448801615,83904.61096554287,97961.1566220244
135.30477745798075,106293.45663083419,CRW,,,fit,131682.42310932346,85544.97955805497,99738.78441414036
148.4968262254465,108318.52755460738,CRW,,,fit,134187.0958575021,87186.42874622483,101516.4122062563
162.97508346206433,110348.33346073798,CRW,,,fit,136701.6328791133,88828.95906697186,103294.03999837209
178.8649529057435,112382.88283083859,CRW,,,fit,139226.0644036437,90472.57105745406,105071.667790488
196.30406500402725,114422.18416009985,CRW,,,fit,141760.42074372192,92117.26525506601,106849.29558260394
215.44346900318845,116466.2459573109,CRW,,,fit,144304.73229533338,93763.04219744068,108626.92337471979
236.4489412645407,118515.0767448814,CRW,,,fit,146859.02953803414,95409.90242244833,110404.55116683549
259.5024211399737,120568.68505885903,CRW,,,fit,149423.34303516973,97057.84646819725,112182.17895895138
284.8035868435802,122627.07944895272,CRW,,,fit,151997.70343409042,98706.87487303378,113959.8067510674
312.5715849688235,124690.26847855229,CRW,,,fit,154582.1414663694,100356.98817554236,115737.43454318313
343.04692863149194,126758.26072474835,CRW,,,fit,157176.68794801988,102008.1869145452,117515.06233529898
376.49358067924715,128831.06477835409,CRW,,,fit,159781.3737797143,103660.47162910344,119292.69012741502
413.20124001153386,130908.68924392434,CRW,,,fit,162396.22994700196,105313.84285851616,121070.31791953088
453.4878508128582,132991.14273977847,CRW,,,fit,165021.28752053124,106968.30114232074,122847.94571164646
497.7023564332114,135078.4338980192,CRW,,,fit,167656.57765626756,108623.84702029383,124625.5735037625
546.2277217684342,137170.57136455347,CRW,,,fit,170302.1315957134,110280.4810324497,126403.2012958784
599.4842503189409,139267.5637991143,CRW,,,fit,172957.98066613116,111938.20371904259,128180.82908799409
657.9332246575682,141369.4198752806,CRW,,,fit,175624.15628076508,113597.01562056421,129958.45688011013
722.0809018385471,143476.14828049802,CRW,,,fit,178300.68993906208,115256.91727774685,131736.08467222584
792.4828983539178,145587.75771610107,CRW,,,fit,180987.61322689473,116917.9092315602,133513.71246434166
869.7490026177834,147704.2568973317,CRW,,,fit,183684.95781678602,118579.99202321444,135291.34025645777
954.5484566618347,149825.65455336223,CRW,,,fit,186392.75546813232,120243.1661941582,137068.9680485735
1047.615752789665,151951.95942731574,CRW,,,fit,189111.03802742783,121907.4322860797,138846.5958406894
1149.7569953977368,154083.18027628626,CRW,,,fit,191839.83742848944,123572.79084090727,140624.22363280528
1261.856883066021,156219.3258713605,CRW,,,fit,194579.18569268327,125239.24240080708,142401.85142492104
1384.886371393873,158360.4049976393,CRW,,,fit,197329.11492914995,126906.78750818723,144179.47921703686
1519.9110829529347,160506.42645425705,CRW,,,fit,200089.65733503253,128575.4267056936,145957.10700915288
1668.100537200059,162657.39905440435,CRW,,,fit,202860.84519570143,130245.16053621304,147734.73480126876
1830.7382802953698,164813.33162534842,CRW,,,fit,205642.7108849859,131915.989542872,149512.36259338472
2009.2330025650479,166974.2330084553,CRW,,,fit,208435.28686539832,133587.914269037,151289.99038550048
2205.1307399030457,169140.1120592087,CRW,,,fit,211238.60568836692,135260.9352583144,153067.61817761636
2420.1282647943835,171310.9776472336,CRW,,,fit,214052.69999446312,136935.05305455188,154845.2459697322
2656.0877829466867,173486.83865631625,CRW,,,fit,216877.6025136322,138610.268201836,156622.87376184805
2915.0530628251786,175667.70398442572,CRW,,,fit,219713.34606542406,140286.58124449485,158400.50155396396
3199.2671377973843,177853.58254373563,CRW,,,fit,222559.96355922517,141963.99272709675,160178.1293460799
3511.1917342151346,180044.4832606437,CRW,,,fit,225417.48799448926,143642.5031944504,161955.7571381957
3853.5285937105314,182240.41507579587,CRW,,,fit,228285.9524609707,145322.11319160598,163733.38493031153
4229.242874389499,184441.38694410564,CRW,,,fit,231165.39013895625,147002.82326385367,165511.01272242732
4641.588833612782,186647.40783477636,CRW,,,fit,234055.8342995015,148684.63395672516,167288.64051454308
5094.138014816381,188858.4867313223,CRW,,,fit,236957.31830466172,150367.54581599234,169066.26830665924
5590.8101825122285,191074.63263159068,CRW,,,fit,239869.8756077279,152051.55938766993,170843.89609877506
6135.907273413176,193295.85454778123,CRW,,,fit,242793.53975346222,153736.67521801192,172621.52389089097
6734.150657750828,195522.16150647195,CRW,,,fit,245728.34437833555,155422.89385351542,174399.15168300684
7390.7220335257825,197753.5625486351,CRW,,,fit,248674.3232107604,157110.21584091772,176176.77947512252
8111.308307896872,199990.0667296643,CRW,,,fit,251631.51007133152,158798.64172719786,177954.40726723833
